country_code,country_display,gho_code,gho_display,region_code,region_display,sex_code,sex_display,world_bank_income_group_display,world_bank_income_group_group_code
BRB,Barbados,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,FMLE,Female,High_income,WB_HI
BRB,Barbados,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,MLE,Male,High_income,WB_HI
BLR,Belarus,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,BTSX,Both sexes,NA,NA
BLR,Belarus,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,FMLE,Female,NA,NA
BLR,Belarus,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,MLE,Male,NA,NA
BLR,Belarus,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,BTSX,Both sexes,Upper_middle_income,WB_UMI
BLR,Belarus,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,FMLE,Female,Upper_middle_income,WB_UMI
BLR,Belarus,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,MLE,Male,Upper_middle_income,WB_UMI
BLR,Belarus,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,BTSX,Both sexes,Upper_middle_income,WB_UMI
BLR,Belarus,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,FMLE,Female,Upper_middle_income,WB_UMI
BLR,Belarus,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,MLE,Male,Upper_middle_income,WB_UMI
BLR,Belarus,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,BTSX,Both sexes,NA,NA
BLR,Belarus,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,FMLE,Female,NA,NA
BLR,Belarus,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,MLE,Male,NA,NA
BLR,Belarus,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,BTSX,Both sexes,Upper_middle_income,WB_UMI
BLR,Belarus,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,FMLE,Female,Upper_middle_income,WB_UMI
BLR,Belarus,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,MLE,Male,Upper_middle_income,WB_UMI
BEL,Belgium,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,BTSX,Both sexes,NA,NA
BEL,Belgium,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,FMLE,Female,NA,NA
BEL,Belgium,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,MLE,Male,NA,NA
BEL,Belgium,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,BTSX,Both sexes,High_income,WB_HI
BEL,Belgium,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,FMLE,Female,High_income,WB_HI
BEL,Belgium,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,MLE,Male,High_income,WB_HI
BEL,Belgium,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,BTSX,Both sexes,High_income,WB_HI
BEL,Belgium,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,FMLE,Female,High_income,WB_HI
BEL,Belgium,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,MLE,Male,High_income,WB_HI
BEL,Belgium,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,BTSX,Both sexes,NA,NA
BEL,Belgium,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,FMLE,Female,NA,NA
BEL,Belgium,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,MLE,Male,NA,NA
BEL,Belgium,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,BTSX,Both sexes,High_income,WB_HI
BEL,Belgium,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,FMLE,Female,High_income,WB_HI
BEL,Belgium,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,MLE,Male,High_income,WB_HI
BLZ,Belize,WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,BTSX,Both sexes,NA,NA
BLZ,Belize,WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,FMLE,Female,NA,NA
BLZ,Belize,WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,MLE,Male,NA,NA
BLZ,Belize,WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,BTSX,Both sexes,Lower_middle_income,WB_LMI
BLZ,Belize,WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,FMLE,Female,Lower_middle_income,WB_LMI
BLZ,Belize,WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,MLE,Male,Lower_middle_income,WB_LMI
BLZ,Belize,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AMR,Americas,BTSX,Both sexes,Lower_middle_income,WB_LMI
BLZ,Belize,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AMR,Americas,FMLE,Female,Lower_middle_income,WB_LMI
BLZ,Belize,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AMR,Americas,MLE,Male,Lower_middle_income,WB_LMI
BLZ,Belize,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,BTSX,Both sexes,NA,NA
BLZ,Belize,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,FMLE,Female,NA,NA
BLZ,Belize,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,MLE,Male,NA,NA
BLZ,Belize,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,BTSX,Both sexes,Lower_middle_income,WB_LMI
BLZ,Belize,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,FMLE,Female,Lower_middle_income,WB_LMI
BLZ,Belize,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,MLE,Male,Lower_middle_income,WB_LMI
BEN,Benin,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,BTSX,Both sexes,NA,NA
BEN,Benin,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,FMLE,Female,NA,NA
BEN,Benin,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,MLE,Male,NA,NA
BEN,Benin,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,BTSX,Both sexes,Low_income,WB_LI
BEN,Benin,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,FMLE,Female,Low_income,WB_LI
BEN,Benin,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,MLE,Male,Low_income,WB_LI
BEN,Benin,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,BTSX,Both sexes,Low_income,WB_LI
BEN,Benin,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,FMLE,Female,Low_income,WB_LI
BEN,Benin,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,MLE,Male,Low_income,WB_LI
BEN,Benin,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,BTSX,Both sexes,NA,NA
BEN,Benin,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,FMLE,Female,NA,NA
BEN,Benin,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,MLE,Male,NA,NA
BEN,Benin,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,BTSX,Both sexes,Low_income,WB_LI
BEN,Benin,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,FMLE,Female,Low_income,WB_LI
BEN,Benin,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,MLE,Male,Low_income,WB_LI
BTN,Bhutan,WHOSIS_000001,Life expectancy at birth (years),SEAR,South_East Asia,BTSX,Both sexes,NA,NA
BTN,Bhutan,WHOSIS_000001,Life expectancy at birth (years),SEAR,South_East Asia,FMLE,Female,NA,NA
BTN,Bhutan,WHOSIS_000001,Life expectancy at birth (years),SEAR,South_East Asia,MLE,Male,NA,NA
BTN,Bhutan,WHOSIS_000001,Life expectancy at birth (years),SEAR,South_East Asia,BTSX,Both sexes,Lower_middle_income,WB_LMI
BTN,Bhutan,WHOSIS_000001,Life expectancy at birth (years),SEAR,South_East Asia,FMLE,Female,Lower_middle_income,WB_LMI
BTN,Bhutan,WHOSIS_000001,Life expectancy at birth (years),SEAR,South_East Asia,MLE,Male,Lower_middle_income,WB_LMI
BTN,Bhutan,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),SEAR,South_East Asia,BTSX,Both sexes,Lower_middle_income,WB_LMI
BTN,Bhutan,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),SEAR,South_East Asia,FMLE,Female,Lower_middle_income,WB_LMI
BTN,Bhutan,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),SEAR,South_East Asia,MLE,Male,Lower_middle_income,WB_LMI
BTN,Bhutan,WHOSIS_000015,Life expectancy at age 60 (years),SEAR,South_East Asia,BTSX,Both sexes,NA,NA
BTN,Bhutan,WHOSIS_000015,Life expectancy at age 60 (years),SEAR,South_East Asia,FMLE,Female,NA,NA
BTN,Bhutan,WHOSIS_000015,Life expectancy at age 60 (years),SEAR,South_East Asia,MLE,Male,NA,NA
BTN,Bhutan,WHOSIS_000015,Life expectancy at age 60 (years),SEAR,South_East Asia,BTSX,Both sexes,Lower_middle_income,WB_LMI
BTN,Bhutan,WHOSIS_000015,Life expectancy at age 60 (years),SEAR,South_East Asia,FMLE,Female,Lower_middle_income,WB_LMI
BTN,Bhutan,WHOSIS_000015,Life expectancy at age 60 (years),SEAR,South_East Asia,MLE,Male,Lower_middle_income,WB_LMI
BOL,Bolivia (Plurinational State of),WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,BTSX,Both sexes,NA,NA
BOL,Bolivia (Plurinational State of),WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,FMLE,Female,NA,NA
BOL,Bolivia (Plurinational State of),WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,MLE,Male,NA,NA
BOL,Bolivia (Plurinational State of),WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,BTSX,Both sexes,Lower_middle_income,WB_LMI
BOL,Bolivia (Plurinational State of),WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,FMLE,Female,Lower_middle_income,WB_LMI
BOL,Bolivia (Plurinational State of),WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,MLE,Male,Lower_middle_income,WB_LMI
BOL,Bolivia (Plurinational State of),WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AMR,Americas,BTSX,Both sexes,Lower_middle_income,WB_LMI
BOL,Bolivia (Plurinational State of),WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AMR,Americas,FMLE,Female,Lower_middle_income,WB_LMI
BOL,Bolivia (Plurinational State of),WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AMR,Americas,MLE,Male,Lower_middle_income,WB_LMI
BOL,Bolivia (Plurinational State of),WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,BTSX,Both sexes,NA,NA
BOL,Bolivia (Plurinational State of),WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,FMLE,Female,NA,NA
BOL,Bolivia (Plurinational State of),WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,MLE,Male,NA,NA
BOL,Bolivia (Plurinational State of),WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,BTSX,Both sexes,Lower_middle_income,WB_LMI
BOL,Bolivia (Plurinational State of),WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,FMLE,Female,Lower_middle_income,WB_LMI
BOL,Bolivia (Plurinational State of),WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,MLE,Male,Lower_middle_income,WB_LMI
BIH,Bosnia and Herzegovina,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,BTSX,Both sexes,NA,NA
BIH,Bosnia and Herzegovina,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,FMLE,Female,NA,NA
BIH,Bosnia and Herzegovina,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,MLE,Male,NA,NA
BIH,Bosnia and Herzegovina,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,BTSX,Both sexes,Upper_middle_income,WB_UMI
BIH,Bosnia and Herzegovina,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,FMLE,Female,Upper_middle_income,WB_UMI
BIH,Bosnia and Herzegovina,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,MLE,Male,Upper_middle_income,WB_UMI
BIH,Bosnia and Herzegovina,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,BTSX,Both sexes,Upper_middle_income,WB_UMI
BIH,Bosnia and Herzegovina,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,FMLE,Female,Upper_middle_income,WB_UMI
BIH,Bosnia and Herzegovina,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,MLE,Male,Upper_middle_income,WB_UMI
BIH,Bosnia and Herzegovina,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,BTSX,Both sexes,NA,NA
BIH,Bosnia and Herzegovina,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,FMLE,Female,NA,NA
BIH,Bosnia and Herzegovina,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,MLE,Male,NA,NA
BIH,Bosnia and Herzegovina,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,BTSX,Both sexes,Upper_middle_income,WB_UMI
BIH,Bosnia and Herzegovina,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,FMLE,Female,Upper_middle_income,WB_UMI
BIH,Bosnia and Herzegovina,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,MLE,Male,Upper_middle_income,WB_UMI
BWA,Botswana,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,BTSX,Both sexes,NA,NA
BWA,Botswana,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,FMLE,Female,NA,NA
BWA,Botswana,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,MLE,Male,NA,NA
BWA,Botswana,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,BTSX,Both sexes,Upper_middle_income,WB_UMI
BWA,Botswana,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,FMLE,Female,Upper_middle_income,WB_UMI
BWA,Botswana,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,MLE,Male,Upper_middle_income,WB_UMI
BWA,Botswana,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,BTSX,Both sexes,Upper_middle_income,WB_UMI
BWA,Botswana,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,FMLE,Female,Upper_middle_income,WB_UMI
BWA,Botswana,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,MLE,Male,Upper_middle_income,WB_UMI
BWA,Botswana,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,BTSX,Both sexes,NA,NA
BWA,Botswana,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,FMLE,Female,NA,NA
BWA,Botswana,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,MLE,Male,NA,NA
BWA,Botswana,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,BTSX,Both sexes,Upper_middle_income,WB_UMI
BWA,Botswana,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,FMLE,Female,Upper_middle_income,WB_UMI
BWA,Botswana,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,MLE,Male,Upper_middle_income,WB_UMI
BRA,Brazil,WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,BTSX,Both sexes,NA,NA
BRA,Brazil,WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,FMLE,Female,NA,NA
BRA,Brazil,WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,MLE,Male,NA,NA
BRA,Brazil,WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,BTSX,Both sexes,Upper_middle_income,WB_UMI
BRA,Brazil,WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,FMLE,Female,Upper_middle_income,WB_UMI
BRA,Brazil,WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,MLE,Male,Upper_middle_income,WB_UMI
BRA,Brazil,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AMR,Americas,BTSX,Both sexes,Upper_middle_income,WB_UMI
BRA,Brazil,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AMR,Americas,FMLE,Female,Upper_middle_income,WB_UMI
BRA,Brazil,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AMR,Americas,MLE,Male,Upper_middle_income,WB_UMI
BRA,Brazil,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,BTSX,Both sexes,NA,NA
BRA,Brazil,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,FMLE,Female,NA,NA
BRA,Brazil,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,MLE,Male,NA,NA
BRA,Brazil,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,BTSX,Both sexes,Upper_middle_income,WB_UMI
BRA,Brazil,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,FMLE,Female,Upper_middle_income,WB_UMI
BRA,Brazil,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,MLE,Male,Upper_middle_income,WB_UMI
BRN,Brunei Darussalam,WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,BTSX,Both sexes,NA,NA
BRN,Brunei Darussalam,WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,FMLE,Female,NA,NA
BRN,Brunei Darussalam,WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,MLE,Male,NA,NA
BRN,Brunei Darussalam,WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,BTSX,Both sexes,High_income,WB_HI
BRN,Brunei Darussalam,WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,FMLE,Female,High_income,WB_HI
BRN,Brunei Darussalam,WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,MLE,Male,High_income,WB_HI
BRN,Brunei Darussalam,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),WPR,Western Pacific,BTSX,Both sexes,High_income,WB_HI
BRN,Brunei Darussalam,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),WPR,Western Pacific,FMLE,Female,High_income,WB_HI
BRN,Brunei Darussalam,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),WPR,Western Pacific,MLE,Male,High_income,WB_HI
BRN,Brunei Darussalam,WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,BTSX,Both sexes,NA,NA
BRN,Brunei Darussalam,WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,FMLE,Female,NA,NA
BRN,Brunei Darussalam,WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,MLE,Male,NA,NA
BRN,Brunei Darussalam,WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,BTSX,Both sexes,High_income,WB_HI
BRN,Brunei Darussalam,WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,FMLE,Female,High_income,WB_HI
BRN,Brunei Darussalam,WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,MLE,Male,High_income,WB_HI
BGR,Bulgaria,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,BTSX,Both sexes,NA,NA
BGR,Bulgaria,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,FMLE,Female,NA,NA
BGR,Bulgaria,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,MLE,Male,NA,NA
BGR,Bulgaria,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,BTSX,Both sexes,Upper_middle_income,WB_UMI
BGR,Bulgaria,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,FMLE,Female,Upper_middle_income,WB_UMI
BGR,Bulgaria,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,MLE,Male,Upper_middle_income,WB_UMI
BGR,Bulgaria,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,BTSX,Both sexes,Upper_middle_income,WB_UMI
BGR,Bulgaria,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,FMLE,Female,Upper_middle_income,WB_UMI
BGR,Bulgaria,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,MLE,Male,Upper_middle_income,WB_UMI
BGR,Bulgaria,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,BTSX,Both sexes,NA,NA
BGR,Bulgaria,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,FMLE,Female,NA,NA
BGR,Bulgaria,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,MLE,Male,NA,NA
BGR,Bulgaria,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,BTSX,Both sexes,Upper_middle_income,WB_UMI
BGR,Bulgaria,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,FMLE,Female,Upper_middle_income,WB_UMI
BGR,Bulgaria,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,MLE,Male,Upper_middle_income,WB_UMI
BFA,Burkina Faso,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,BTSX,Both sexes,NA,NA
BFA,Burkina Faso,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,FMLE,Female,NA,NA
BFA,Burkina Faso,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,MLE,Male,NA,NA
BFA,Burkina Faso,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,BTSX,Both sexes,Low_income,WB_LI
BFA,Burkina Faso,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,FMLE,Female,Low_income,WB_LI
BFA,Burkina Faso,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,MLE,Male,Low_income,WB_LI
BFA,Burkina Faso,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,BTSX,Both sexes,Low_income,WB_LI
BFA,Burkina Faso,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,FMLE,Female,Low_income,WB_LI
BFA,Burkina Faso,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,MLE,Male,Low_income,WB_LI
BFA,Burkina Faso,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,BTSX,Both sexes,NA,NA
BFA,Burkina Faso,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,FMLE,Female,NA,NA
BFA,Burkina Faso,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,MLE,Male,NA,NA
BFA,Burkina Faso,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,BTSX,Both sexes,Low_income,WB_LI
BFA,Burkina Faso,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,FMLE,Female,Low_income,WB_LI
BFA,Burkina Faso,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,MLE,Male,Low_income,WB_LI
BDI,Burundi,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,BTSX,Both sexes,NA,NA
BDI,Burundi,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,FMLE,Female,NA,NA
BDI,Burundi,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,MLE,Male,NA,NA
BDI,Burundi,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,BTSX,Both sexes,Low_income,WB_LI
BDI,Burundi,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,FMLE,Female,Low_income,WB_LI
BDI,Burundi,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,MLE,Male,Low_income,WB_LI
BDI,Burundi,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,BTSX,Both sexes,Low_income,WB_LI
BDI,Burundi,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,FMLE,Female,Low_income,WB_LI
BDI,Burundi,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,MLE,Male,Low_income,WB_LI
BDI,Burundi,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,BTSX,Both sexes,NA,NA
BDI,Burundi,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,FMLE,Female,NA,NA
BDI,Burundi,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,MLE,Male,NA,NA
BDI,Burundi,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,BTSX,Both sexes,Low_income,WB_LI
